id,slug,council_name,type,county,district,region,website,data_source,ons_code
31237,melcombe-regis-parish-council,Melcombe Regis Parish Council,parish,Dorset,Dorset,South West,,excel,
34342,meldon-parish-council,Meldon Parish Council,parish,Northumberland,Northumberland,North East,,excel,
36127,meldreth-parish-council,Meldreth Parish Council,parish,,,Yorkshire and the Humber,,excel,
34343,melkridge-parish-council,Melkridge Parish Council,parish,Northumberland,Northumberland,North East,,excel,
3726,melksham-town-council,Melksham Town Council,town,Wiltshire,Wiltshire,South West,https://www.melksham-tc.gov.uk/,excel,
4860,melksham-without-parish-council,Melksham Without Parish Council,parish,Wiltshire,Wiltshire,South West,https://www.melkshamwithout-pc.gov.uk,excel,
36128,melling-parish-council,Melling Parish Council,parish,Sefton,Sefton,North West,,excel,
5058,mellis-parish-council,Mellis Parish Council,parish,Suffolk,Babergh & Mid Suffolk,East of England,https://www.mellisparishcouncil.gov.uk,excel,
36130,mellor-parish-council,Mellor Parish Council,parish,Ribble Valley,Ribble Valley,North West,,excel,
3666,mells-parish-council,Mells Parish Council,parish,Somerset,Somerset,South West,https://mellsparishcouncil.org.uk/,excel,
6672,melmerby-parish-meeting,Melmerby (Parish Meeting),parish_meeting,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
33761,melmerby-and-middleton-quernhow-parish-council,Melmerby and Middleton Quernhow Parish Council,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,https://www.melmerbyandmiddleton-pc.gov.uk,excel,
31238,melplash-parish-council,Melplash Parish Council,parish,Dorset,Dorset,South West,,excel,
33762,melsonby-parish-council,Melsonby Parish Council,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
36576,meltham-parish-council,Meltham Parish Council,parish,Kirklees,Kirklees,Yorkshire and the Humber,,excel,
33269,melton-constable-parish-council,Melton Constable Parish Council,parish,Norfolk,North Norfolk,East of England,https://www.meltonconstable-pc.gov.uk,excel,
36577,melton-parish-council,Melton Parish Council,parish,,,East of England,,excel,
5870,melverley-parish-council,Melverley Parish Council,parish,Shropshire,Shropshire,West Midlands,,excel,
5907,mendham-parish-council,Mendham Parish Council,parish,Suffolk,Babergh & Mid Suffolk,East of England,,excel,
3885,menheniot-parish-council,Menheniot Parish Council,parish,Cornwall,Cornwall,South West,http://www.menheniotparish.org.uk/,excel,
3796,mentmore-parish-council,Mentmore Parish Council,parish,Buckinghamshire,Buckinghamshire,South East,https://www.mentmoreparishcouncil.gov.uk,excel,
36131,meopham-parish-council,Meopham Parish Council,parish,Gravesham,Gravesham,South East,,excel,
36578,mepal-parish-council,Mepal Parish Council,parish,,,South West,,excel,
6087,mercaston-parish-meeting,Mercaston (Parish Meeting),parish_meeting,Derbyshire,Derbyshire Dales,East Midlands,,excel,
30312,mere-parish-council,Mere Parish Council,parish,Cheshire,Cheshire East,North West,,excel,
6178,mere-town-council,Mere Town Council,town,Wiltshire,Wiltshire,South West,,excel,
36580,merevale-parish-council,Merevale Parish Council,parish,,,West Midlands,,excel,
5194,mereworth-parish-council,Mereworth Parish Council,parish,Kent,Tonbridge & Malling,South East,https://www.mereworthparishcouncil.gov.uk,excel,
31240,merley-and-ferndown-parish-council,Merley and Ferndown Parish Council,parish,Dorset,Dorset,South West,,excel,
4881,merriott-parish-council,Merriott Parish Council,parish,Somerset,Somerset,South West,https://merriottpc.org.uk/,excel,
5649,mersham,Mersham,parish,Kent,Ashford,South East,,excel,
32483,mersham-parish-council,Mersham Parish Council,parish,Kent,Ashford,South East,,excel,
5689,merton-parish-council,Merton Parish Council,parish,Norfolk,Breckland,East of England,,excel,
6181,meshaw-parish-meeting,Meshaw Parish Meeting,parish_meeting,Devon,North Devon,South West,,excel,
5908,metfield-parish-council,Metfield Parish Council,parish,Suffolk,Babergh & Mid Suffolk,East of England,,excel,
36132,metheringham-parish-council,Metheringham Parish Council,parish,,,South West,,excel,
33369,methwold-parish-council,Methwold Parish Council,parish,Norfolk,West Norfolk,East of England,,excel,
36581,mettingham-parish-council,Mettingham Parish Council,parish,East Suffolk,East Suffolk,East of England,,excel,
5553,michaelstow-parish-council,Michaelstow Parish Council,parish,Cornwall,Cornwall,South West,,excel,
5171,michelmersh-and-timsbury-parish-council,Michelmersh and Timsbury Parish Council,parish,Hampshire,Test Valley,South East,https://www.michelmershandtimsbury-pc.gov.uk,excel,
5909,mickfield-parish-council,Mickfield Parish Council,parish,Suffolk,Babergh & Mid Suffolk,East of England,,excel,
30432,mickle-trafford-and-district-parish-council,Mickle Trafford and District Parish Council,parish,Cheshire West and Chester,Cheshire West and Chester,North West,,excel,
36133,mickleby-parish-council,Mickleby Parish Council,parish,,,Yorkshire and the Humber,,excel,
34515,middle-aston-parish-meeting,Middle Aston Parish Meeting,parish_meeting,Oxfordshire,Cherwell,South East,,excel,
36134,middle-rasen-parish-council,Middle Rasen Parish Council,parish,West Lindsey,West Lindsey,East Midlands,,excel,
36135,middleham-parish-council,Middleham Parish Council,parish,,,Yorkshire and the Humber,,excel,
4994,middleham-town,Middleham Town,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,https://www.middlehamtowncouncil.gov.uk,excel,
34209,middleton-cheney-parish-council,Middleton Cheney Parish Council,parish,Northamptonshire,West Northamptonshire,East Midlands,,excel,
31400,middleton-parish-council,Middleton Parish Council,parish,East Riding of Yorkshire,East Riding of Yorkshire,Yorkshire and the Humber,,excel,
36136,middleton-quernhow-parish-council,Middleton Quernhow Parish Council,parish,,,Yorkshire and the Humber,,excel,
36137,middleton-scriven-parish-council,Middleton Scriven Parish Council,parish,,,West Midlands,,excel,
34516,middleton-stoney-parish-council,Middleton Stoney Parish Council,parish,Oxfordshire,Cherwell,South East,,excel,
5797,middleton-tyas,Middleton Tyas,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
36583,middleton-in-teesdale-parish-council,Middleton in Teesdale Parish Council,parish,,,North East,,excel,
31446,middleton-on-the-wolds-parish-council,Middleton on the Wolds Parish Council,parish,East Riding of Yorkshire,East Riding of Yorkshire,Yorkshire and the Humber,,excel,
36584,middleton-on-sea-parish-council,Middleton-on-Sea Parish Council,parish,Arun,Arun,South East,,excel,
36138,middleton-on-leven-parish-council,Middleton-on-leven Parish Council,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
32165,middleton-on-the-hill-and-leysters-group-parish-council,Middleton-on-the-Hill and Leysters Group Parish Council,parish,Herefordshire,Herefordshire,West Midlands,,excel,
30313,middlewich-town-council,Middlewich Town Council,town,Cheshire,Cheshire East,North West,,excel,
36139,middop-parish-council,Middop Parish Council,parish,Ribble Valley,Ribble Valley,North West,,excel,
36977,midgham-parish-council,Midgham Parish Council,parish,West Berkshire,West Berkshire,South East,,excel,
36140,midhurst-parish-council,Midhurst Parish Council,parish,West Sussex,,South East,,excel,
36585,midsomer-norton-parish-council,Midsomer Norton Parish Council,parish,Bath And North East Somerset,,South West,,excel,
36141,midville-parish-council,Midville Parish Council,parish,East Lindsey,East Lindsey,East Midlands,,excel,
36142,mil-parish-council,Mil Parish Council,parish,,,East Midlands,,excel,
4760,milborne-port-parish-council,Milborne Port Parish Council,parish,Dorset,Dorset,South West,https://milborneport-pc.gov.uk,excel,
36143,milby-parish-council,Milby Parish Council,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
6198,milden-parish-meeting,Milden Parish Meeting,parish_meeting,Suffolk,Babergh & Mid Suffolk,East of England,,excel,
5446,mildenhall-parish-council,Mildenhall Parish Council,parish,Wiltshire,Wiltshire,South West,https://mildenhallwiltshireparishcouncil.gov.uk/,excel,
4144,mileham-parish-council,Mileham Parish Council,parish,Norfolk,Breckland,East of England,https://www.milehamparishcouncil.gov.uk,excel,
34344,milfield-parish-council,Milfield Parish Council,parish,Northumberland,Northumberland,North East,https://www.milfied-pc.gov.uk,excel,
36144,milland-parish-council,Milland Parish Council,parish,Chichester,Chichester,South East,,excel,
3887,millbrook-parish-council,Millbrook Parish Council,parish,Cornwall,Cornwall,South West,https://millbrook-pc.gov.uk/,excel,
30314,millington-and-rostherne-parish-council,Millington and Rostherne Parish Council,parish,Cheshire,Cheshire East,North West,https://www.millingtonandrostherne-pc.gov.uk,excel,
30756,millom-town-council,Millom Town Council,town,Cumbria,Cumberland,North West,,excel,
30879,milnthorpe-parish-council,Milnthorpe Parish Council,parish,Cumbria,Westmorland & Furness,North West,,excel,
5871,milson-and-neen-sollars-parish-council,Milson and Neen Sollars Parish Council,parish,Shropshire,Shropshire,West Midlands,,excel,
36146,milstead-parish-council,Milstead Parish Council,parish,Swale,Swale,South East,,excel,
6786,milston-parish-meeting,Milston Parish Meeting,parish_meeting,Wiltshire,Wiltshire,South West,,excel,
31243,milton-abbas-parish-council,Milton Abbas Parish Council,parish,Dorset,Dorset,South West,,excel,
30965,milton-abbot-grouped-parish-parish-council,Milton Abbot Grouped Parish Parish Council,parish,Devon,South Hams & West Devon,South West,https://www.miltonabbotgroupedparishcouncil.gov.uk,excel,
36586,milton-bryan-parish-council,Milton Bryan Parish Council,parish,Central Bedfordshire,Central Bedfordshire,East of England,,excel,
6760,milton-clevedon-parish-meeting,Milton Clevedon Parish Meeting,parish_meeting,Somerset,Somerset,South West,,excel,
36587,milton-ernest-parish-council,Milton Ernest Parish Council,parish,Bedford,Bedford,East of England,,excel,
34518,milton-parish-meeting,Milton Parish Meeting,parish_meeting,Oxfordshire,Cherwell,South East,,excel,
34734,milton-under-wychwood-parish-council,Milton under Wychwood Parish Council,parish,Oxfordshire,West Oxfordshire,South East,https://www.miltonunderwychwood-pc.gov.uk,excel,
36148,milton-under-wychwood-parish-council-1,Milton-under-wychwood Parish Council,parish,West Oxfordshire,West Oxfordshire,South East,,excel,
3668,milverton-parish-council,Milverton Parish Council,parish,Somerset,Somerset,South West,https://milverton.org.uk,excel,
36149,milwich-parish-council,Milwich Parish Council,parish,,,West Midlands,,excel,
5323,milwich-with-fradswell-parish-council,Milwich with Fradswell Parish Council,parish,Staffordshire,Staffordshire,West Midlands,https://www.milwichfradswellparishcouncil.gov.uk/,excel,
3515,minehead-town-council,Minehead Town Council,town,Somerset,Somerset,South West,https://www.mineheadtowncouncil.gov.uk,excel,
36150,minehead-without-parish-council,Minehead Without Parish Council,parish,,,South West,,excel,
4861,minety-parish-council,Minety Parish Council,parish,Wiltshire,Wiltshire,South West,https://www.minety-pc.gov.uk,excel,
36151,minshull-vernon-parish-council,Minshull Vernon Parish Council,parish,,,North West,,excel,
32035,minstead-parish-council,Minstead Parish Council,parish,Hampshire,New Forest,South East,,excel,
34735,minster-lovell-parish-council,Minster Lovell Parish Council,parish,Oxfordshire,West Oxfordshire,South East,https://www.minsterlovell-pc.gov.uk,excel,
36152,minster-parish-council,Minster Parish Council,parish,,,South West,,excel,
32562,minster-on-sea-parish-council,Minster-on-Sea Parish Council,parish,Kent,Swale,South East,https://www.swale.gov.uk,excel,
5872,minsterley-parish-council,Minsterley Parish Council,parish,Shropshire,Shropshire,West Midlands,,excel,
31938,minsterworth-parish-council,Minsterworth Parish Council,parish,Gloucestershire,Tewkesbury,South West,https://www.minsterworthparishcouncil.org.uk,excel,
31244,minterne-magna-parish-council,Minterne Magna Parish Council,parish,Dorset,Dorset,South West,,excel,
36153,minting-parish-council,Minting Parish Council,parish,East Lindsey,East Lindsey,East Midlands,,excel,
31895,miserden-parish-council,Miserden Parish Council,parish,Gloucestershire,Stroud,South West,https://www.miserdenparishcouncil.gov.uk,excel,
36154,misson-parish-council,Misson Parish Council,parish,Bassetlaw,Bassetlaw,East Midlands,,excel,
4761,misterton-parish-council,Misterton Parish Council,parish,Dorset,Dorset,South West,https://mistertonparishcouncil.org.uk/,excel,
36155,misterton-with-walcote-parish-council,Misterton with Walcote Parish Council,parish,Harborough,Harborough,East Midlands,,excel,
31847,mitcheldean-parish-council,Mitcheldean Parish Council,parish,Gloucestershire,Forest of Dean,South West,,excel,
34345,mitford-parish-council,Mitford Parish Council,parish,Northumberland,Northumberland,North East,,excel,
31246,mithian-parish-council,Mithian Parish Council,parish,Dorset,Dorset,South West,,excel,
34519,mixbury-parish-meeting,Mixbury Parish Meeting,parish_meeting,Oxfordshire,Cherwell,South East,,excel,
30315,mobberley-parish-council,Mobberley Parish Council,parish,Cheshire,Cheshire East,North West,,excel,
5092,modbury-parish-council,Modbury Parish Council,parish,Devon,South Hams & West Devon,South West,https://www.modburyparishcouncil.gov.uk,excel,
36156,moggerhanger-parish-council,Moggerhanger Parish Council,parish,Central Bedfordshire,Central Bedfordshire,East of England,,excel,
32824,moira-parish-council,Moira Parish Council,parish,Leicestershire,North West Leicestershire,East Midlands,https://www.moirapollards.gov.uk,excel,
5650,molash,Molash,parish,Kent,Ashford,South East,,excel,
32484,molash-parish-council,Molash Parish Council,parish,Kent,Ashford,South East,,excel,
6855,molland-parish-council,Molland Parish Council,parish,Devon,North Devon,South West,,excel,
34520,mollington-parish-council,Mollington Parish Council,parish,Oxfordshire,Cherwell,South East,https://www.mollingtonoxon-pc.gov.uk,excel,
36157,monewden-parish-council,Monewden Parish Council,parish,East Suffolk,East Suffolk,East of England,,excel,
36158,monk-fryston-parish-council,Monk Fryston Parish Council,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
36159,monk-soham-parish-council,Monk Soham Parish Council,parish,,,South East,,excel,
36588,monkleigh-parish-council,Monkleigh Parish Council,parish,,,South East,,excel,
36162,monks-horton-parish-council,Monks Horton Parish Council,parish,Folkestone and Hythe,Folkestone and Hythe,South East,,excel,
36163,monks-kirby-parish-council,Monks Kirby Parish Council,parish,Rugby,Rugby,West Midlands,,excel,
4432,monksilver-parish-council,Monksilver Parish Council,parish,Somerset,Somerset,South West,https://monksilver.org,excel,
36164,monkton-farleigh-parish-council,Monkton Farleigh Parish Council,parish,,,South East,,excel,
31248,monkton-up-wimborne-parish-council,Monkton Up Wimborne Parish Council,parish,Dorset,Dorset,South West,,excel,
4433,montacute-parish-council,Montacute Parish Council,parish,Somerset,Somerset,South West,http://www.montacuteparishcouncil.com/community/montacute-parish-council-7985/home/,excel,
5015,montford-parish-council,Montford Parish Council,parish,Shropshire,Shropshire,West Midlands,https://www.montford-pc.gov.uk,excel,
5172,monxton-parish-council,Monxton Parish Council,parish,Hampshire,Test Valley,South East,https://www.monxton-pc.gov.uk,excel,
36165,monyash-parish-council,Monyash Parish Council,parish,Derbyshire Dales,Derbyshire Dales,East Midlands,,excel,
5799,moor-monkton,Moor Monkton,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
31403,moor-parish-council,Moor Parish Council,parish,East Riding of Yorkshire,East Riding of Yorkshire,Yorkshire and the Humber,,excel,
32454,moor-park-parish-council,Moor Park Parish Council,parish,Kent,Tunbridge Wells,South East,https://www.moorpark-pc.gov.uk,excel,
36166,moore-parish-council,Moore Parish Council,parish,,,Yorkshire and the Humber,,excel,
31249,moorland-parish-council,Moorland Parish Council,parish,Dorset,Dorset,South West,,excel,
6700,moorlinch-parish-meeting,Moorlinch Parish Meeting,parish_meeting,Somerset,Somerset,South West,,excel,
31404,moorthorpe-parish-council,Moorthorpe Parish Council,parish,East Riding of Yorkshire,East Riding of Yorkshire,Yorkshire and the Humber,,excel,
36167,morchard-bishop-parish-council,Morchard Bishop Parish Council,parish,Mid Devon,Mid Devon,South West,,excel,
36168,more-parish-council,More Parish Council,parish,,,West Midlands,,excel,
36169,morebath-parish-council,Morebath Parish Council,parish,Mid Devon,Mid Devon,South West,,excel,
36170,morecambe-parish-council,Morecambe Parish Council,parish,Lancashire,,North West,,excel,
31251,moreton-parish-council,Moreton Parish Council,parish,Dorset,Dorset,South West,,excel,
34211,moreton-pinkney-parish-council,Moreton Pinkney Parish Council,parish,Northamptonshire,West Northamptonshire,East Midlands,,excel,
31896,moreton-valance-parish-council,Moreton Valance Parish Council,parish,Gloucestershire,Stroud,South West,https://www.moretonvalance-pc.gov.uk,excel,
36171,moreton-cum-alcumlow-parish-council,Moreton cum Alcumlow Parish Council,parish,Epping Forest,Epping Forest,East of England,,excel,
31641,moreton-bobbingworth-and-the-lavers-parish-council,"Moreton, Bobbingworth and the Lavers Parish Council",parish,Essex,Epping Forest,East of England,,excel,
36172,moreton-in-marsh-parish-council,Moreton-in-marsh Parish Council,parish,Gloucestershire,,South West,,excel,
5131,moretonhampstead,Moretonhampstead,parish,Devon,Teignbridge,South West,https://www.moretonhampstead-pc.gov.uk,excel,
31005,moretonhampstead-parish-council,Moretonhampstead Parish Council,parish,Devon,Teignbridge,South West,https://www.moretonhampstead-pc.gov.uk,excel,
30880,morland-parish-council,Morland Parish Council,parish,Cumbria,Westmorland & Furness,North West,,excel,
5728,morley-parish-council,Morley Parish Council,parish,Norfolk,South Norfolk & Broadland,East of England,,excel,
5729,morningthorpe-and-fritton-parish-council,Morningthorpe (and Fritton) Parish Council,parish,Norfolk,South Norfolk & Broadland,East of England,,excel,
36173,morningthorpe-and-fritton-parish-council-1,Morningthorpe and Fritton Parish Council,parish,,,South East,,excel,
34346,morpeth-parish-council,Morpeth Parish Council,parish,Northumberland,Northumberland,North East,https://www.alwintonparishcouncil.gov.uk,excel,
33270,morston-parish-council,Morston Parish Council,parish,Norfolk,North Norfolk,East of England,,excel,
36174,mortimer-west-end-parish-council,Mortimer West End Parish Council,parish,,,South East,,excel,
36589,morton-bagot-parish-council,Morton Bagot Parish Council,parish,Stratford-on-Avon,Stratford-on-Avon,West Midlands,,excel,
36175,morton-palms-parish-council,Morton Palms Parish Council,parish,Darlington,Darlington,North East,,excel,
4939,morton-parish-council,Morton Parish Council,parish,Derbyshire,North East Derbyshire,East Midlands,https://www.mortonparishcouncil.org.uk,excel,
36590,morton-tinmouth-parish-council,Morton Tinmouth Parish Council,parish,County Durham,County Durham,North East,,excel,
6108,morton-on-the-hill-parish-meeting,Morton on the Hill Parish Meeting,parish_meeting,Norfolk,South Norfolk & Broadland,East of England,,excel,
6072,morvah-parish-meeting,Morvah Parish Meeting,parish_meeting,Cornwall,Cornwall,South West,,excel,
4926,morval-parish-council,Morval Parish Council,parish,Cornwall,Cornwall,South West,https://www.morvalparishcouncil.org.uk,excel,
5554,morwenstow-parish-council,Morwenstow Parish Council,parish,Cornwall,Cornwall,South West,,excel,
36177,moss-parish-council,Moss Parish Council,parish,,,Yorkshire and the Humber,,excel,
5278,moss-and-district-parish-council,Moss and District Parish Council,parish,South Yorkshire,Doncaster,Yorkshire and the Humber,https://www.mossanddistrict-pc.gov.uk,excel,
36178,mossley-parish-council,Mossley Parish Council,parish,Tameside,Tameside,North West,,excel,
30316,moston-parish-council,Moston Parish Council,parish,Cheshire,Cheshire East,North West,,excel,
30317,mottram-st-andrew-parish-council,Mottram St Andrew Parish Council,parish,Cheshire,Cheshire East,North West,https://www.mottramstandrewpc.org.uk,excel,
36179,mottram-st-andrew-parish-council-1,Mottram St. Andrew Parish Council,parish,Tameside,,North West,,excel,
30433,mouldsworth-parish-council,Mouldsworth Parish Council,parish,Cheshire West and Chester,Cheshire West and Chester,North West,,excel,
34601,moulsford-parish-council,Moulsford Parish Council,parish,Oxfordshire,South Oxfordshire,South East,https://www.moulsford-pc.org.uk,excel,
6673,moulton-parish-meeting,Moulton (Parish Meeting),parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
4842,moulton-parish-council,Moulton Parish Council,parish,Cheshire West and Chester,Cheshire West and Chester,North West,https://www.moultonparishcouncil.gov.uk,excel,
5946,mountfield-parish-council,Mountfield Parish Council,parish,East Sussex,East Sussex,South East,,excel,
36591,mountsorrel-parish-council,Mountsorrel Parish Council,parish,Leicestershire,,East Midlands,,excel,
36180,mowsley-parish-council,Mowsley Parish Council,parish,Harborough,Harborough,East Midlands,,excel,
32168,much-birch-parish-council,Much Birch Parish Council,parish,Herefordshire,Herefordshire,West Midlands,,excel,
32170,much-dewchurch-parish-council,Much Dewchurch Parish Council,parish,Herefordshire,Herefordshire,West Midlands,,excel,
32297,much-hadham-parish-council,Much Hadham Parish Council,parish,Hertfordshire,East Hertfordshire,East of England,,excel,
36181,much-hoole-parish-council,Much Hoole Parish Council,parish,South Ribble,South Ribble,North West,,excel,
4866,much-wenlock-town-council,Much Wenlock Town Council,town,Shropshire,Shropshire,West Midlands,https://www.muchwenlock-tc.gov.uk,excel,
4882,muchelney-parish-meeting,Muchelney Parish Meeting,parish_meeting,Somerset,Somerset,South West,https://www.muchelneyparish.gov.uk,excel,
32825,muckstone-and-oakthorpe-parish-council,Muckstone and Oakthorpe Parish Council,parish,Leicestershire,North West Leicestershire,East Midlands,https://www.muckstoneoakthorpe-pc.gov.uk,excel,
36182,muckton-parish-council,Muckton Parish Council,parish,East Lindsey,East Lindsey,East Midlands,,excel,
4434,mudford-parish-council,Mudford Parish Council,parish,Dorset,Dorset,South West,https://mudford-pc.gov.uk/,excel,
6015,muker,Muker,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
33770,muker-parish-council,Muker Parish Council,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
4218,mulbarton-parish-council,Mulbarton Parish Council,parish,Norfolk,South Norfolk & Broadland,East of England,https://www.mulbarton-pc.gov.uk,excel,
31253,mull-hill-parish-council,Mull Hill Parish Council,parish,Dorset,Dorset,South West,,excel,
3888,mullion-parish-council,Mullion Parish Council,parish,Cornwall,Cornwall,South West,http://www.mullionparishcouncil.org.uk/,excel,
30759,muncaster-parish-council,Muncaster Parish Council,parish,Cumbria,Cumberland,North West,https://www.muncaster-pc.gov.uk,excel,
33271,mundesley-parish-council,Mundesley Parish Council,parish,Norfolk,North Norfolk,East of England,https://www.mundesley-pc.gov.uk,excel,
5690,mundford-parish-council,Mundford Parish Council,parish,Norfolk,Breckland,East of England,,excel,
36592,munstead-and-tuesley-parish-council,Munstead and Tuesley Parish Council,parish,Waverley,Waverley,South East,,excel,
31256,murley-parish-council,Murley Parish Council,parish,Dorset,Dorset,South West,,excel,
30627,murton-parish-council,Murton Parish Council,parish,County Durham,County Durham,North East,,excel,
30881,musgrave-parish-council,Musgrave Parish Council,parish,Cumbria,Westmorland & Furness,North West,,excel,
33771,muston-parish-council,Muston Parish Council,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
36186,myerscough-and-bilsborrow-parish-council,Myerscough and Bilsborrow Parish Council,parish,Wyre,Wyre,North West,,excel,
36187,myland-parish-council,Myland Parish Council,parish,Colchester,Colchester,East of England,,excel,
36188,myndtown-parish-council,Myndtown Parish Council,parish,,,South West,,excel,
6982,myton-on-swale-parish-meeting,Myton-on-Swale (Parish Meeting),parish_meeting,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
36858,nadersford-parish-council,Nadersford Parish Council,parish,Warwickshire,Warwickshire,West Midlands,,excel,
36593,nailsea-parish-council,Nailsea Parish Council,parish,North Somerset,,South West,,excel,
32804,nailstone-parish-council,Nailstone Parish Council,parish,Leicestershire,Hinckley & Bosworth,East Midlands,https://www.nailstonepc.gov.uk,excel,
31408,nalby-parish-council,Nalby Parish Council,parish,East Riding of Yorkshire,East Riding of Yorkshire,Yorkshire and the Humber,,excel,
30318,nantwich-town-council,Nantwich Town Council,town,Cheshire,Cheshire East,North West,https://www.nantwichtowncouncil.gov.uk,excel,
4145,narborough-parish-council,Narborough Parish Council,parish,Norfolk,Breckland,East of England,https://www.narborough-norfolk-pc.gov.uk,excel,
34212,naseby-parish-council,Naseby Parish Council,parish,Northamptonshire,West Northamptonshire,East Midlands,https://www.nasebyparishcouncil.gov.uk,excel,
3798,nash-parish-council,Nash Parish Council,parish,Buckinghamshire,Buckinghamshire,South East,https://www.nash-bucks-pc.gov.uk,excel,
5266,nash-parish-council-1,Nash Parish Council,parish,Shropshire,Shropshire,West Midlands,https://www.nashpc.org.uk,excel,
30883,natland-parish-council,Natland Parish Council,parish,Cumbria,Westmorland & Furness,North West,,excel,
36189,naunton-parish-council,Naunton Parish Council,parish,,,Yorkshire and the Humber,,excel,
36191,navenby-parish-council,Navenby Parish Council,parish,,,Yorkshire and the Humber,,excel,
5236,nawton,Nawton,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,https://www.nawtonparishcouncil.gov.uk,excel,
33772,nawton-parish-council,Nawton Parish Council,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,https://www.nawtonparishcouncil.gov.uk,excel,
4502,nayland-with-wissington-parish-council,Nayland with Wissington Parish Council,parish,Suffolk,Babergh & Mid Suffolk,East of England,https://www.naylandwithwissington-pc.gov.uk,excel,
36192,nayland-with-wissington-parish-council-1,Nayland-with-wissington Parish Council,parish,,,Yorkshire and the Humber,,excel,
31642,nazeing-parish-council,Nazeing Parish Council,parish,Essex,Epping Forest,East of England,,excel,
36595,neasham-parish-council,Neasham Parish Council,parish,,,Yorkshire and the Humber,,excel,
5691,necton-parish-council,Necton Parish Council,parish,Norfolk,Breckland,East of England,,excel,
4503,nedging-with-naughton-parish-council,Nedging with Naughton Parish Council,parish,Suffolk,Babergh & Mid Suffolk,East of England,https://www.nedgingwithnaughton-pc.gov.uk,excel,
3635,needham-market-town-council,Needham Market Town Council,town,Suffolk,Babergh & Mid Suffolk,East of England,https://www.needhammarket-tc.gov.uk,excel,
36194,neen-sollars-parish-council,Neen Sollars Parish Council,parish,,,West Midlands,,excel,
36195,neenton-parish-council,Neenton Parish Council,parish,,,Yorkshire and the Humber,,excel,
36196,nelson-parish-council,Nelson Parish Council,parish,Lancashire,,North West,,excel,
4435,neroche-parish-council-grouped-council-to-include-bickenhall-curland-orchard-portman-and-thurlbear-and-staple-fitzpaine,"Neroche - Parish Council (Grouped Council to include Bickenhall, Curland, Orchard Portman and Thurlbear and Staple Fitzpaine)",parish,Somerset,Somerset,South West,https://www.nerochevillages.org.uk/,excel,
36197,nesfield-with-langbar-parish-council,Nesfield with Langbar Parish Council,parish,North Yorkshire,North Yorkshire,Yorkshire and the Humber,,excel,
30434,neston-town-council,Neston Town Council,town,Cheshire West and Chester,Cheshire West and Chester,North West,,excel,
30319,nether-alderley-parish-council,Nether Alderley Parish Council,parish,Cheshire,Cheshire East,North West,https://www.netheralderleyparishcouncil.gov.uk,excel,
6088,nether-haddon-parish-meeting,Nether Haddon (Parish Meeting),parish_meeting,Derbyshire,Derbyshire Dales,East Midlands,,excel,
34213,nether-heyford-parish-council,Nether Heyford Parish Council,parish,Northamptonshire,West Northamptonshire,East Midlands,https://www.netherheyfordparishcouncil.gov.uk,excel,
36198,nether-kellet-parish-council,Nether Kellet Parish Council,parish,Lancaster,Lancaster,North West,,excel,
36199,nether-langwith-parish-council,Nether Langwith Parish Council,parish,Bassetlaw,Bassetlaw,East Midlands,,excel,
36596,nether-peover-parish-council,Nether Peover Parish Council,parish,,,South West,,excel,
31409,nether-poppleton-parish-council,Nether Poppleton Parish Council,parish,East Riding of Yorkshire,East Riding of Yorkshire,Yorkshire and the Humber,,excel,
3669,nether-stowey-parish-council,Nether Stowey Parish Council,parish,Somerset,Somerset,South West,https://netherstowey-pc.gov.uk/,excel,
36201,nether-whitacre-parish-council,Nether Whitacre Parish Council,parish,North Warwickshire,North Warwickshire,West Midlands,,excel,
36202,nether-wyresdale-parish-council,Nether Wyresdale Parish Council,parish,Wyre,Wyre,North West,,excel,
6558,netheravon-parish-council,Netheravon Parish Council,parish,Wiltshire,Wiltshire,South West,,excel,
5448,netherhampton-parish-council,Netherhampton Parish Council,parish,Wiltshire,Wiltshire,South West,https://netherhamptonparishcouncil.gov.uk/,excel,
36203,netherton-parish-council,Netherton Parish Council,parish,,,North East,,excel,
34347,netherton-with-biddlestone-parish-council,Netherton with Biddlestone Parish Council,parish,Northumberland,Northumberland,North East,,excel,
34348,netherwitton-parish-council,Netherwitton Parish Council,parish,Northumberland,Northumberland,North East,,excel,
